lon,lat,type,loctype,address,north,south,east,west
-77.19118279999999,35.562897,establishment,rooftop,"7592 pitt st, grimesland, nc 27837, usa",35.5642459802915,35.5615480197085,-77.18983381970848,-77.1925317802915
-81.4498097,35.1745756,locality,approximate,"grover, nc 28073, usa",35.184301,35.167676,-81.4377421,-81.466871
-79.2828653,35.5587896,locality,approximate,"gulf, nc, usa",35.568218,35.551401,-79.2621401,-79.300618
-77.4594089,34.82599630000001,locality,approximate,"half moon, nc, usa",34.8480559,34.793525,-77.438104,-77.477755
-77.5894199,36.328486,locality,approximate,"halifax, nc 27839, usa",36.3352151,36.317515,-77.582867,-77.59640689999999
-78.59914359999999,34.3223176,locality,approximate,"hallsboro, nc 28442, usa",34.3333041,34.303891,-78.56644899999999,-78.6201481
-77.20968440000001,35.9446027,locality,approximate,"hamilton, nc, usa",35.9510888,35.9375601,-77.198442,-77.21500809999999
-79.6942222,34.8848775,locality,approximate,"hamlet, nc 28345, usa",34.9140649,34.866073,-79.6790369,-79.73787589999999
-77.7116317,34.3674087,establishment,rooftop,"14711-14639, us-17, hampstead, nc 28443, usa",34.36875768029149,34.3660597197085,-77.71028271970849,-77.71298068029151
-76.5593693,34.6951628,locality,approximate,"harkers island, nc 28531, usa",34.715058,34.68149289999999,-76.52367079999999,-76.5891609
-80.7717346,35.9556911,locality,approximate,"harmony, nc 28634, usa",35.971088,35.9479889,-80.76185699999999,-80.78867
-78.2011053,34.7276701,locality,approximate,"harrells, nc 28444, usa",34.742395,34.7132481,-78.1838389,-78.21903189999999
-76.7924532,36.3026555,locality,approximate,"harrellsville, nc, usa",36.3067641,36.2962449,-76.78488,-76.799275
-80.6559017,35.3237528,locality,approximate,"harrisburg, nc, usa",35.3507769,35.266647,-80.598288,-80.69765699999999
-77.2785755,35.907936,locality,approximate,"hassell, nc, usa",35.9126519,35.9037879,-77.2687188,-77.28329699999999
-75.6903492,35.2194549,locality,approximate,"hatteras, nc 27943, usa",35.233617,35.204326,-75.66735899999999,-75.70651409999999
-76.9013301,34.8790492,locality,approximate,"havelock, nc, usa",34.952929,34.854842,-76.8532149,-76.9484839
-79.36418619999999,36.091526,locality,approximate,"haw river, nc, usa",36.1133839,36.0748229,-79.334988,-79.390461
-83.81795269999999,35.0462003,locality,approximate,"hayesville, nc 28904, usa",35.056042,35.0387331,-83.808607,-83.829014
-81.1156388,36.2498543,locality,approximate,"hays, nc, usa",36.2751541,36.2112671,-81.09065009999999,-81.1368919
-80.6300175,35.1045279,locality,approximate,"hemby bridge, nc 28079, usa",35.1317188,35.0881891,-80.5952899,-80.6492968
-78.39920099999999,36.3294305,locality,approximate,"henderson, nc, usa",36.3585384,36.3002958,-78.3607274,-78.45641239999999
-82.4609528,35.3187279,locality,approximate,"hendersonville, nc, usa",35.36051399999999,35.288289,-82.40452909999999,-82.505567
-81.79453130000002,35.2596536,convenience_store,rooftop,"2684 harris henrietta rd, mooresboro, nc 28114, usa",35.2610025802915,35.2583046197085,-81.79318231970852,-81.79588028029153
-76.4660519,36.1901579,locality,approximate,"hertford, nc 27944, usa",36.204585,36.164759,-76.4410991,-76.496657
-81.3444573,35.7344538,locality,approximate,"hickory, nc, usa",35.8072109,35.6553591,-81.23459,-81.403409
-81.0905569,35.9038065,locality,approximate,"hiddenite, nc 28636, usa",35.915,35.89291,-81.062502,-81.0998199
-83.19681729999999,35.0525909,locality,approximate,"highlands, nc 28741, usa",35.0748429,35.030623,-83.1505569,-83.22847890000001
-80.0053176,35.9556923,locality,approximate,"high point, nc, usa",36.086996,35.9119868,-79.896281,-80.071057
-81.2023016,35.4026352,locality,approximate,"high shoals, nc, usa",35.4105429,35.379442,-81.1865968,-81.2146819
-77.9316542,34.2696139,locality,approximate,"hightsville, nc, usa",34.27794310000001,34.254097,-77.9199759,-77.94776
-81.42203339999999,35.7140208,locality,approximate,"hildebran, nc, usa",35.733521,35.7054471,-81.3993899,-81.44644509999999
-79.0997347,36.0754183,locality,approximate,"hillsborough, nc 27278, usa",36.1222319,36.0347469,-79.0726439,-79.1245589
-77.39774609999999,36.0298788,locality,approximate,"hobgood, nc 27843, usa",36.0367029,36.019093,-77.3787629,-77.4070321
-76.56720659999999,35.2455115,locality,approximate,"hobucken, nc 28537, usa",35.270962,35.2338681,-76.5427239,-76.6003021
-79.54754369999999,35.032378,locality,approximate,"hoffman, nc, usa",35.049782,35.0133219,-79.530367,-79.571465
-78.2700854,33.9145576,accounting,rooftop,"110 rothschild st, holden beach, nc 28462, usa",33.9159065802915,33.9132086197085,-78.26873641970849,-78.27143438029151
-77.94332639999999,36.2565493,locality,approximate,"hollister, nc 27844, usa",36.27963,36.242641,-77.9014269,-77.9620558
-77.5508443,34.49508590000001,establishment,rooftop,"212 n dyson st, holly ridge, nc 28445, usa",34.49643488029151,34.49373691970851,-77.54949531970848,-77.5521932802915
-78.8336218,35.6512655,locality,approximate,"holly springs, nc, usa",35.691614,35.596392,-78.7678789,-78.8965719
-77.5883039,35.4251622,locality,approximate,"hookerton, nc, usa",35.428942,35.415237,-77.582385,-77.59645990000001
-82.46674809999999,35.4391399,neighborhood,approximate,"hoopers creek, fletcher, nc 28732, usa",35.4482302,35.4300486,-82.4507407,-82.4827555
-78.9453056,34.9704419,locality,approximate,"hope mills, nc, usa",35.0097001,34.929465,-78.9012029,-79.00148089999999
-82.5567205,35.3430207,locality,approximate,"horse shoe, nc, usa",35.369001,35.318021,-82.52042,-82.5935489
-82.8290318,35.8923253,locality,approximate,"hot springs, nc 28743, usa",35.9173549,35.87469,-82.798991,-82.857568
-81.4959267,35.8484645,locality,approximate,"hudson, nc, usa",35.866307,35.8320169,-81.450965,-81.5158138
-80.84285040000002,35.410694,locality,approximate,"huntersville, nc 28078, usa",35.45507509999999,35.3506961,-80.752943,-80.96122
-81.47064619999999,35.7273539,locality,approximate,"icard, nc, usa",35.7441069,35.7083869,-81.43855099999999,-81.4821158
-76.895218,34.6865508,locality,approximate,"indian beach, nc, usa",34.701369,34.6823249,-76.86649,-76.9105239
-80.6692352,35.0768141,locality,approximate,"indian trail, nc, usa",35.132731,35.01717,-80.5767899,-80.72689679999999
-78.34722239999999,34.8268367,locality,approximate,"ingold, nc, usa",34.862991,34.8019841,-78.328206,-78.3669061
-81.15618979999999,35.4415237,locality,approximate,"iron station, nc 28080, usa",35.4506137,35.4324327,-81.1401824,-81.1721972
-78.2419187,34.5844589,locality,approximate,"ivanhoe, nc 28447, usa",34.6149721,34.5538789,-78.213303,-78.27004389999999
-80.74590099999999,34.86376,locality,approximate,"jaars, nc 28173, usa",34.874893,34.8520639,-80.7398259,-80.7578071
-77.4213614,36.3895976,locality,approximate,"jackson, nc 27845, usa",36.3974509,36.382746,-77.410254,-77.429042
-77.633616,35.225176,church,geometric_center,"kinston, nc 28504, usa",35.2265249802915,35.2238270197085,-77.6322670197085,-77.63496498029151
-77.4302414,34.7540524,locality,approximate,"jacksonville, nc, usa",34.815196,34.6383188,-77.307847,-77.47990089999999
-77.0349473,35.0887707,locality,approximate,"james city, nc, usa",35.1027671,35.0090479,-76.954562,-77.059448
-79.9353141,35.9943032,locality,approximate,"jamestown, nc, usa",36.018951,35.9771839,-79.897785,-79.958078
-76.896616,35.8112719,locality,approximate,"jamesville, nc 27846, usa",35.825824,35.799048,-76.88621789999999,-76.91105
-81.4734376,36.420403,locality,approximate,"jefferson, nc 28640, usa",36.430581,36.40475199999999,-81.422682,-81.48949689999999
-80.8254142,36.2404431,establishment,rooftop,"1503 nc-67, jonesville, nc 28642, usa",36.2417920802915,36.2390941197085,-80.8240652197085,-80.82676318029151
-80.6217341,35.4873613,locality,approximate,"kannapolis, nc, usa",35.541202,35.4104929,-80.5398318,-80.7790589
-78.3186106,35.1071107,locality,approximate,"keener, nc 28328, usa",35.1533419,35.0805329,-78.279099,-78.340918
-77.2235757,36.1796007,locality,approximate,"kelford, nc 27847, usa",36.1874181,36.1745401,-77.2159741,-77.2319389
-78.3244457,34.4662797,locality,approximate,"kelly, nc 28448, usa",34.497011,34.4220929,-78.26402809999999,-78.3609259
-77.9622069,34.9623883,locality,approximate,"kenansville, nc 28349, usa",34.9751089,34.94403,-77.945107,-78.0146291
-78.124809,35.5960854,locality,approximate,"kenly, nc 27542, usa",35.606936,35.5651709,-78.1141009,-78.169145
-80.07365329999999,36.1198588,locality,approximate,"kernersville, nc 27284, usa",36.1472009,36.0414418,-80.0247069,-80.1540571
-75.6760101,36.0307226,locality,approximate,"kill devil hills, nc 27948, usa",36.0557949,35.98438,-75.6439769,-75.692881
-80.3592197,36.2806939,locality,approximate,"king, nc, usa",36.3179388,36.246108,-80.3207699,-80.387303
-77.86531260000001,34.2630543,locality,approximate,"kings grant, nc, usa",34.2892139,34.24894889999999,-77.831453,-77.8914829
-81.34119419999999,35.2451342,locality,approximate,"kings mountain, nc, usa",35.28081290000001,35.177359,-81.303725,-81.4590899
-81.61231599999999,35.3512389,locality,approximate,"kingstown, nc 28150, usa",35.3755668,35.345455,-81.6047789,-81.6369869
-77.5816353,35.2626635,locality,approximate,"kinston, nc, usa",35.3225341,35.2258911,-77.498008,-77.662635
-78.4377758,36.2220919,locality,approximate,"kittrell, nc 27544, usa",36.272327,36.163649,-78.3834638,-78.5102592
-75.7057346,36.0646102,locality,approximate,"kitty hawk, nc 27949, usa",36.1015491,36.0405299,-75.6820819,-75.74332
-78.4805563,35.7876515,locality,approximate,"knightdale, nc, usa",35.829145,35.753573,-78.445782,-78.5380418
-77.90720809999999,33.9968399,locality,approximate,"kure beach, nc, usa",34.0155389,33.9733311,-77.899468099999993,-77.916473
-77.7880337,35.3068292,locality,approximate,"la grange, nc 28551, usa",35.3251881,35.287181,-77.7565991,-77.81350599999999
-82.9595811,35.5278815,locality,approximate,"lake junaluska, nc, usa",35.5515089,35.5088211,-82.9403909,-83.0051039
-82.2048343,35.4278969,locality,approximate,"lake lure, nc, usa",35.4901859,35.402353,-82.15523200000001,-82.258735
-80.9595203,35.5868015,locality,approximate,"lake norman of catawba, nc, usa",35.6782999,35.54781,-80.9239741,-81.0474019
-80.6350681,35.0862583,locality,approximate,"lake park, nc 28079, usa",35.0935191,35.0746189,-80.6224,-80.6469659
-78.2008796,35.9660501,locality,approximate,"lake royale, nc 27549, usa",35.9750805,35.95701870000001,-78.1848722,-78.216887
-83.866328,35.3636113,locality,approximate,"lake santeetlah, nc 28771, usa",35.367314,35.3602401,-83.8572829,-83.8744468
-78.5000088,34.3190578,locality,approximate,"lake waccamaw, nc 28450, usa",34.3291221,34.2590719,-78.464871,-78.5544268
-80.6108998,35.5456947,locality,approximate,"landis, nc, usa",35.587929,35.526539,-80.58945489999999,-80.6422839
-81.5109405,36.4992896,locality,approximate,"lansing, nc 28643, usa",36.5047029,36.4928411,-81.503423,-81.516336
-77.3055241,36.350154,locality,approximate,"lasker, nc, usa",36.3574611,36.339325,-77.29557179999999,-77.3153689
-81.6606513,35.3181818,locality,approximate,"lattimore, nc, usa",35.3245829,35.3009039,-81.6499048,-81.67096
-79.53678529999999,34.8038104,doctor,rooftop,"18901 ida mill rd, laurel hill, nc 28351, usa",34.8051593802915,34.8024614197085,-79.53543631970848,-79.5381342802915
-82.4934535,35.3137282,locality,approximate,"laurel park, nc, usa",35.3300469,35.296379,-82.476518,-82.535698
-79.46282479999999,34.7740494,locality,approximate,"laurinburg, nc 28352, usa",34.8054219,34.70336580000001,-79.4302029,-79.527903
-81.56314739999999,35.4140187,locality,approximate,"lawndale, nc 28090, usa",35.424669,35.4060931,-81.544856,-81.5796809
-77.5830284,35.9909889,locality,approximate,"leggett, nc 27886, usa",35.996444,35.9828839,-77.5716779,-77.588566
-78.03432120000001,34.2293803,locality,approximate,"leland, nc, usa",34.2788278,34.1543599,-77.95965939999999,-78.1071159
-81.5389849,35.9140196,locality,approximate,"lenoir, nc, usa",35.9748411,35.8561969,-81.481968,-81.59402810000002
-77.1766291,36.1229347,locality,approximate,"lewiston woodville, nc 27849, usa",36.1275769,36.0959189,-77.166926899999993,-77.1926088
-80.4192216,36.0970819,locality,approximate,"lewisville, nc, usa",36.160787,36.059627,-80.384303,-80.458511
-80.2533838,35.8240265,locality,approximate,"lexington, nc, usa",35.8593369,35.7575389,-80.2198241,-80.3299129
-79.5716903,35.8534705,locality,approximate,"liberty, nc 27298, usa",35.8839339,35.8194189,-79.5445649,-79.5887839
-81.476755,35.2848527,locality,approximate,"light oak, nc, usa",35.2958991,35.2744269,-81.463172,-81.491001
-80.8081413,35.5859146,locality,approximate,"mooresville, nc, usa",35.6424729,35.523563,-80.763317,-80.9114039
-78.8158528,35.39932700000001,locality,approximate,"lillington, nc 27546, usa",35.426123,35.3810449,-78.765721,-78.843572
-81.2545251,35.473745,locality,approximate,"lincolnton, nc 28092, usa",35.524315,35.44717790000001,-81.203102,-81.2840458
-78.7472447,35.2548851,locality,approximate,"linden, nc 28356, usa",35.258991,35.250077,-78.7399839,-78.7576299
-77.9119317,36.4345934,locality,approximate,"littleton, nc 27850, usa",36.442843,36.4245691,-77.901997,-77.9200789
-80.4253425,35.2598654,locality,approximate,"locust, nc, usa",35.308457,35.2404499,-80.38937779999999,-80.470681
-81.383421,35.7292987,locality,approximate,"long view, nc, usa",35.743324,35.7009539,-81.366896,-81.4096091
-78.30110599999999,36.0990393,locality,approximate,"louisburg, nc 27549, usa",36.1167659,36.07379299999999,-78.2773799,-78.3209759
-80.9881319,35.98985529999999,locality,approximate,"love valley, nc 28625, usa",35.993905,35.9755168,-80.975405,-81.00306599999999
-81.1028542,35.2679163,locality,approximate,"lowell, nc, usa",35.2874629,35.2516589,-81.0841739,-81.1218889
-81.01118699999999,35.4170805,locality,approximate,"lowesville, nc, usa",35.4463579,35.4017398,-80.970646,-81.030954
-80.8671688,36.5228009,establishment,rooftop,"8855 w pine st, lowgap, nc 27024, usa",36.5241498802915,36.5214519197085,-80.86581981970849,-80.86851778029151
-78.00970989999999,35.6454365,locality,approximate,"lucama, nc 27851, usa",35.651167,35.6341709,-77.994812,-78.01755109999999
-79.0722541,34.8884971,locality,approximate,"lumber bridge, nc 28357, usa",34.89501,34.8837769,-79.0614899,-79.08326009999999
-79.0086424,34.6182199,locality,approximate,"lumberton, nc, usa",34.7034358,34.579326,-78.962256,-79.107227
-81.0762086,35.258713,locality,approximate,"mcadenville, nc, usa",35.284161,35.250461,-81.066632,-81.0935859
-77.6699752,35.7521022,locality,approximate,"macclesfield, nc 27852, usa",35.7587859,35.7458839,-77.6617189,-77.679639
-79.17559279999999,34.5540525,locality,approximate,"mcdonald, nc 28340, usa",34.558181,34.548905,-79.17187179999999,-79.1811599
-79.9758956,34.8123776,locality,approximate,"mcfarlan, nc 28119, usa",34.8218699,34.8074541,-79.96802199999999,-79.98508989999999
-79.65863829999999,36.1073575,locality,approximate,"mcleansville, nc, usa",36.128468,36.079128,-79.6289409,-79.6883959
-78.0838809,36.4387585,locality,approximate,"macon, nc 27551, usa",36.4456221,36.434033,-78.0766309,-78.090868
-79.959485,36.385415,locality,approximate,"madison, nc 27025, usa",36.4048969,36.3702058,-79.939829,-80.0053339
-83.0976419,35.5181575,locality,approximate,"maggie valley, nc, usa",35.550754,35.503521,-83.00782079999999,-83.1101741
-78.0541545,34.8965563,locality,approximate,"magnolia, nc 28453, usa",34.9049148,34.8858989,-78.04409609999999,-78.0654129
-81.2117473,35.5756889,locality,approximate,"maiden, nc, usa",35.6275721,35.5527079,-81.17838210000001,-81.262388
-78.9333544,35.4168248,locality,approximate,"mamers, nc 27546, usa",35.4259176,35.407731,-78.91734699999999,-78.94936179999999
-75.7615713,35.8856041,locality,approximate,"manns harbor, nc 27953, usa",35.9199132,35.8683077,-75.7455738,-75.78452539999999
-75.67573019999999,35.9082256,locality,approximate,"manteo, nc 27954, usa",35.91999,35.8900539,-75.637357,-75.6803218
-83.92652059999999,35.1742654,locality,approximate,"marble, nc 28905, usa",35.187778,35.1663039,-83.91607990000001,-83.93696489999999
-79.1222588,34.3687753,locality,approximate,"marietta, nc, usa",34.3795439,34.3560549,-79.113807,-79.1374459
-82.00927449999999,35.6840131,locality,approximate,"marion, nc 28752, usa",35.7080981,35.6509731,-81.9552989,-82.046106
-78.0558231,35.3348849,locality,approximate,"mar-mac, nc, usa",35.354696,35.3173729,-78.027119,-78.0851808
-82.68402510000001,35.7973284,locality,approximate,"marshall, nc 28753, usa",35.8151251,35.7797209,-82.6487229,-82.711755
-76.5157565,34.7279403,locality,approximate,"marshallberg, nc 28553, usa",34.7371102,34.7187694,-76.49974910000002,-76.5317639
-82.5492999,35.82649809999999,locality,approximate,"mars hill, nc 28754, usa",35.8463909,35.8079971,-82.528701,-82.561127
-80.3677022,34.9879981,establishment,rooftop,"118 e union st, marshville, nc 28103, usa",34.9893470802915,34.9866491197085,-80.36635321970849,-80.36905118029149
-80.81479399999999,34.9918154,locality,approximate,"marvin, nc 28173, usa",35.0225661,34.950548,-80.765108,-80.8403029
-80.72368039999999,35.1168131,locality,approximate,"matthews, nc, usa",35.173344,35.0809749,-80.654169,-80.7634539
-77.5863875,35.4807569,locality,approximate,"maury, nc, usa",35.488268,35.469714,-77.5778069,-77.604911
